rollupcode,lineofbusiness,statecode,state,high_risk,coexisting_condition,60plus_age_old,70plus_age_old,80plus_age_old,60plus_age,70plus_age,80plus_age,asthma,cancer,liver_disease,chronic_kidney_disease,copd,ischemic_heart_disease,diabetes,heart_failure,hypertension,2plus_high_risk,anxiety,bipolar,depression,sud,oud,pct_adult_smoke,bh_high_needs_old,bh_high_needs,any_bh_conditions,high_risk_high_bh_old,high_risk_high_bh,high_risk_any_bh,nf_beds_rate,pct_nf_poor_rating,pop_density,pct_below_poverty,pct_income_below_50,pct_snap_benefits,pct_severe_housing_problems,pct_food_insecure,pct_uninsured,pct_unemployed,pct_children_from_single_parent_households,pct_children_on_free_or_reduced_lunchs,acute_hosp_all_beds_rate,pcp_rate,pcp_mlp_rate,any_bhprovider_rate,bh_psychiatrist_rate,bh_psychologist_rate,sdoh_percent_rank,sdoh_quintile,AnyCCorAge60+_percent_rank,AnyCCorAge60+_quintile,HighneedsBH_percentile,HighneedsBH_quintile,population,Members in Sample,Weighted Members in Sample,Pop Weight Factor,Sufficient Data?,Pct. Black,pct_white,pct_black_v2,pct_nativeamerican,pct_asian,pct_nativehawaiian,pct_othrace,pct_2races,pct_hispanic,pct_minority,pct_medicare,pct_medicaid,homeless_rate,pct_obese,pct_alcoholuse,violentcrime_rate,pct_rural,pct_jobsatrisk,incarcerated_rate,nursinghome_rate,high_risk_log,coexisting_condition_log,60plus_age_old_log,70plus_age_old_log,80plus_age_old_log,60plus_age_log,70plus_age_log,80plus_age_log,asthma_log,cancer_log,liver_disease_log,chronic_kidney_disease_log,copd_log,ischemic_heart_disease_log,diabetes_log,heart_failure_log,hypertension_log,2plus_high_risk_log,anxiety_log,bipolar_log,depression_log,sud_log,oud_log,pct_adult_smoke_log,bh_high_needs_old_log,bh_high_needs_log,any_bh_conditions_log,high_risk_high_bh_old_log,high_risk_high_bh_log,high_risk_any_bh_log,nf_beds_rate_log,pct_nf_poor_rating_log,pop_density_log,pct_below_poverty_log,pct_income_below_50_log,pct_snap_benefits_log,pct_severe_housing_problems_log,pct_food_insecure_log,pct_uninsured_log,pct_unemployed_log,pct_children_from_single_parent_households_log,pct_children_on_free_or_reduced_lunchs_log,acute_hosp_all_beds_rate_log,pcp_rate_log,pcp_mlp_rate_log,any_bhprovider_rate_log,bh_psychiatrist_rate_log,bh_psychologist_rate_log,sdoh_percent_rank_log,sdoh_quintile_log,AnyCCorAge60+_percent_rank_log,AnyCCorAge60+_quintile_log,HighneedsBH_percentile_log,HighneedsBH_quintile_log,population_log,Members in Sample_log,Weighted Members in Sample_log,Pop Weight Factor_log,Sufficient Data?_log,Pct. Black_log,pct_white_log,pct_black_v2_log,pct_nativeamerican_log,pct_asian_log,pct_nativehawaiian_log,pct_othrace_log,pct_2races_log,pct_hispanic_log,pct_minority_log,pct_medicare_log,pct_medicaid_log,homeless_rate_log,pct_obese_log,pct_alcoholuse_log,violentcrime_rate_log,pct_rural_log,pct_jobsatrisk_log,incarcerated_rate_log,nursinghome_rate_log,neighborhood_stress_score,algorex_sdoh_composite_score,social_isolation_score,transportation_access_score,food_access_score,unstable_housing_score,aces_score,public_transit_access_score,vehicle_access_score,state_govt_assistance,large_households,homeless_indicator
CY2017,Medicare FFS,HI,Hawaii,0.95352215,0.461873638,0.928951828,0.493343016,0.196683612,0.236193495,0.114805676,0.047990582,0.069837812,0.062938756,0.029532801,0.151658194,0.050351005,0.105543452,0.170176713,0.054708303,0.383200194,0.300411523,0.059065602,0.0073832,0.058944565,0.012466715,0.008714597,0.128,0.045388526,0.009319777,0.242556282,0.040183975,0.006899056,0.229968531,1775.950547,0.204545455,221,0.103,0.05,0.114,0.271,0.113,0.046,0.024,0.291739998,0.494029999,140.1884279,115.0769032,192.7327107,249.708439,24.33778025,57.18674956,0.26,2,1,5,0,1,1420491,8262,8262,1,1,0.018,0.221,0.017,0.001,0.368,0.093,0.001,0.194,0.104,0.583,0.192340915,0.229414529,451.0226792,0.237,0.211,284,0.081,0.436,437,382,-0.020669214,-0.335476825,-0.032006806,-0.306851015,-0.706231825,-0.626732067,-0.940036642,-1.318843979,-1.155909375,-1.201081845,-1.529695361,-0.81913412,-1.297991857,-0.976568705,-0.769099869,-1.261946756,-0.41657428,-0.522283413,-1.228665365,-2.131755367,-1.229556233,-1.904247969,-2.059752692,-0.89279003,-1.343053921,-2.030594465,-0.615187473,-1.395947105,-2.161210335,-0.638331589,3.249430868,-0.689210166,2.344392274,-0.987162775,-1.301029996,-0.943095149,-0.567030709,-0.946921557,-1.337242168,-1.619788758,-0.535004024,-0.306246679,2.146712166,2.060988166,2.28495543,2.39743322,1.386280965,1.757295412,-0.585026652,0.301029996,0,0.698970004,,0,6.152438486,3.917085191,3.917085191,0,0,-1.744727495,-0.655607726,-1.769551079,-3,-0.434152181,-1.031517051,-3,-0.71219827,-0.982966661,-0.234331445,-0.715928323,-0.639379082,2.65419838,-0.625251654,-0.675717545,2.45331834,-1.091514981,-0.360513511,2.640481437,2.582063363,-0.16,6.64,2.46,4.06,2.53,2.46,4.99,1.66,1.13,4.09,0.9,10
CY2017,Medicare FFS,ID,Idaho,0.924209985,0.503639633,0.877023208,0.490965145,0.173332191,0.210503677,0.097520513,0.033366335,0.109617196,0.072021923,0.022522908,0.125974137,0.088892695,0.131112443,0.16194228,0.07493363,0.37638092,0.318660615,0.128372013,0.02569153,0.154919928,0.014729811,0.017470241,0.143,0.081270874,0.020125032,0.379292627,0.066455425,0.013359596,0.346064914,2554.764095,0.219512195,21,0.145,0.06,0.113,0.151,0.123,0.118,0.028,0.249519997,0.463149986,165.8043593,89.29783543,214.7371597,255.5848857,7.542046912,17.37687608,0.37625,2,0.32,2,0.44,3,1754208,11677,11677,1,1,0.007,0.822,0.006,0.011,0.014,0.001,0.001,0.021,0.124,0.156,0.201345501,0.160512859,139.6787088,0.293,0.166,221,0.294,0.362,772,307,-0.034229344,-0.297880101,-0.056988914,-0.308949339,-0.761120773,-0.676740314,-1.010904022,-1.476691498,-0.960121311,-1.142535287,-1.647375537,-0.899718608,-1.051133927,-0.88235609,-0.790639751,-1.125323228,-0.424372401,-0.49667161,-0.891529649,-1.590210032,-0.809892714,-1.831802826,-1.757701104,-0.844663963,-1.09006507,-1.696263418,-0.421025599,-1.17746956,-1.874206682,-0.46084243,3.407350804,-0.658541348,1.322219295,-0.838631998,-1.22184875,-0.946921557,-0.821023053,-0.910094889,-0.928117993,-1.552841969,-0.602894643,-0.334278345,2.219595945,1.950840932,2.331907204,2.407535168,0.877489229,1.239971704,-0.424523491,0.301029996,-0.494850022,0.301029996,-0.356547324,0.477121255,6.244081087,4.06733128,4.06733128,0,0,-2.15490196,-0.085128182,-2.22184875,-1.958607315,-1.853871964,-3,-3,-1.677780705,-0.906578315,-0.806875402,-0.69605807,-0.794490169,2.145130212,-0.53313238,-0.779891912,2.344392274,-0.53165267,-0.441291429,2.8876173,2.487138375,-0.08,5.8,2.82,5.54,2.84,3.18,4.75,0.13,0.02,3.59,1,2.68
CY2017,Medicare FFS,IL,Illinois,0.942410549,0.60420708,0.890091161,0.517677136,0.202863774,0.208687488,0.099491034,0.038174793,0.122669119,0.089781685,0.027953758,0.167004922,0.108339033,0.188903715,0.212932958,0.107217743,0.49646233,0.408508348,0.136730094,0.023356469,0.13675252,0.011235325,0.00955339,0.155,0.079006089,0.022694908,0.372111277,0.070091834,0.018299452,0.350750704,4865.168199,0.426002766,229,0.135,0.062,0.133,0.173,0.109,0.079,0.043,0.323699989,0.507330017,211.9331355,123.2950947,223.8900135,229.2033172,16.15773308,35.39609317,0.545,3,0.8,4,0.38,2,12741080,89183,89183,1,1,0.143,0.616,0.14,0.001,0.053,0,0.002,0.018,0.17,0.365,0.173406161,0.217767967,79.34170424,0.297,0.214,403,0.115,0.357,585,635,-0.025759861,-0.21881419,-0.050565512,-0.285941016,-0.692795499,-0.680503589,-1.002216053,-1.418223304,-0.911264754,-1.046812248,-1.553559799,-0.777270729,-0.965215045,-0.723759501,-0.671757113,-0.969733339,-0.304113699,-0.388799064,-0.864135888,-1.631592813,-0.864064662,-1.94941436,-2.019842493,-0.809668302,-1.102339436,-1.644071569,-0.429327168,-1.154332576,-1.737561923,-0.455001449,3.687097859,-0.370587581,2.359835482,-0.869666232,-1.207608311,-0.876148359,-0.761953897,-0.962573502,-1.102372909,-1.366531544,-0.489857315,-0.294709441,2.326198863,2.090945799,2.350034723,2.360220899,1.208380429,1.54895533,-0.263603498,0.477121255,-0.096910013,0.602059991,-0.420216403,0.301029996,7.105206243,4.950282077,4.950282077,0,0,-0.844663963,-0.210419288,-0.853871964,-3,-1.27572413,,-2.698970004,-1.744727495,-0.769551079,-0.437707136,-0.760935477,-0.662006002,1.899501525,-0.527243551,-0.669586227,2.605305046,-0.93930216,-0.447331784,2.767155866,2.802773725,-0.09,5.75,2.68,4.04,3.01,2.93,4.67,2.44,1.9,2.21,1.3,1.03
CY2017,Medicare FFS,IN,Indiana,0.928299702,0.631843368,0.857509097,0.482426398,0.188326993,0.212082515,0.09939802,0.037025046,0.149768442,0.079825504,0.027993715,0.177514059,0.133538703,0.203336917,0.224404565,0.105420939,0.520054582,0.433075587,0.173813265,0.023672676,0.17443351,0.017077407,0.013211214,0.218,0.09227175,0.026236355,0.431628349,0.080507774,0.020406054,0.401835925,5328.071958,0.376404494,186,0.146,0.066,0.115,0.132,0.133,0.096,0.034,0.336889992,0.485880013,226.8982698,91.90528932,207.8489748,169.0549342,10.37128286,19.68427154,0.4975,3,0.46,3,0.74,4,6691878,48368,48368,1,1,0.093,0.795,0.092,0.002,0.022,0,0.001,0.02,0.068,0.184,0.190212654,0.221868651,82.71324854,0.334,0.176,385,0.276,0.37,814,634,-0.032311789,-0.199390569,-0.066761264,-0.316568936,-0.725087428,-0.673495135,-1.002622268,-1.431504398,-0.824579688,-1.097858331,-1.552939463,-0.750767245,-0.874392846,-0.691783766,-0.648968313,-0.97707312,-0.283951073,-0.363436297,-0.759917082,-1.625752646,-0.75837008,-1.767578071,-1.879057273,-0.661543506,-1.034931243,-1.581096508,-0.364890039,-1.094162181,-1.690240977,-0.395951239,3.726570082,-0.4243452,2.269512944,-0.835647144,-1.180456064,-0.93930216,-0.879426069,-0.876148359,-1.017728767,-1.468521083,-0.47251189,-0.313470966,2.355831184,1.963340507,2.317747887,2.228027851,1.015832479,1.294119347,-0.303206915,0.477121255,-0.337242168,0.477121255,-0.13076828,0.602059991,6.825548015,4.68455813,4.68455813,0,0,-1.031517051,-0.099632871,-1.036212173,-2.698970004,-1.657577319,,-3,-1.698970004,-1.167491087,-0.735182177,-0.720760596,-0.653904057,1.917575078,-0.476253533,-0.754487332,2.58546073,-0.559090918,-0.431798276,2.910624405,2.802089258,-0.09,5.61,3.1,6.2,3.19,3.17,4.67,0.2,0.79,0.66,1.1,0.77
CY2017,Medicare FFS,IA,Iowa,0.941430356,0.595047893,0.892931511,0.526331731,0.213682656,0.227884191,0.11215263,0.045925633,0.120205959,0.084428123,0.022716087,0.150001893,0.109112937,0.176541854,0.198349298,0.090750767,0.462196646,0.383523265,0.14932041,0.020595919,0.167114678,0.016696324,0.007685609,0.171,0.082951577,0.022981108,0.404611366,0.070419869,0.016393443,0.375269754,6000.08782,0.304147465,56,0.12,0.054,0.112,0.121,0.109,0.055,0.025,0.292950001,0.41276001,237.3880008,114.2361603,231.8397538,168.5640816,11.28891871,16.25989143,0.13625,1,0.74,4,0.52,3,3156145,26413,26413,1,1,0.034,0.861,0.034,0.003,0.024,0.001,0.001,0.018,0.059,0.12,0.200121741,0.221958422,74.24388298,0.332,0.221,282,0.36,0.349,509,882,-0.026211802,-0.225448078,-0.049181851,-0.278740447,-0.670230727,-0.642285802,-0.950190539,-1.337944847,-0.920074002,-1.073512866,-1.643666477,-0.82390326,-0.962123754,-0.753152317,-0.702569332,-1.042149696,-0.33517321,-0.416208286,-0.825880826,-1.686218825,-0.776985404,-1.777379136,-2.114321714,-0.76700389,-1.081175353,-1.63862904,-0.392961922,-1.152304787,-1.785329835,-0.425656437,3.778157607,-0.516915799,1.748188027,-0.920818754,-1.26760624,-0.950781977,-0.91721463,-0.962573502,-1.259637311,-1.602059991,-0.533206496,-0.384302386,2.375458763,2.057803597,2.365187907,2.226765039,1.052652346,1.211117641,-0.865663489,0,-0.13076828,0.602059991,-0.283996656,0.477121255,6.499156947,4.421817731,4.421817731,0,0,-1.468521083,-0.064996849,-1.468521083,-2.522878745,-1.619788758,-3,-3,-1.744727495,-1.229147988,-0.920818754,-0.698705728,-0.653728371,1.870660678,-0.478861916,-0.655607726,2.450249108,-0.443697499,-0.457174573,2.706717782,2.945468585,-0.08,5.65,2.89,7.03,3.22,3.2,4.88,0.18,0.6,1.52,1.2,0.64
CY2017,Medicare FFS,KS,Kansas,0.938955127,0.589898114,0.88861912,0.517710817,0.209104704,0.211485518,0.101287277,0.040490227,0.117624106,0.080771732,0.022241491,0.15274225,0.107999133,0.190461739,0.201951008,0.095209191,0.463993063,0.390591806,0.140515933,0.023238673,0.16249729,0.012269673,0.010318665,0.174,0.084977238,0.022111424,0.400780403,0.074094949,0.0162584,0.373813137,4918.913466,0.361445783,35,0.128,0.055,0.086,0.131,0.127,0.101,0.034,0.292119999,0.486100006,251.0830561,106.6526162,246.1240711,224.0152627,13.56833413,39.91294226,0.30375,2,0.72,4,0.64,4,2911505,23065,23065,1,1,0.058,0.761,0.056,0.007,0.028,0.001,0.001,0.029,0.117,0.209,0.183838186,0.129584134,81.99544049,0.332,0.187,364,0.258,0.339,689,724,-0.027355162,-0.229222992,-0.051284346,-0.285912761,-0.679636197,-0.674719366,-0.994445105,-1.39264979,-0.929503664,-1.092740604,-1.652836102,-0.816040816,-0.966579731,-0.720192255,-0.694753975,-1.021321125,-0.333488512,-0.408276872,-0.852274429,-1.633788675,-0.789153877,-1.911167012,-1.986376487,-0.759450752,-1.070697389,-1.655383283,-0.397093522,-1.130211397,-1.788922191,-0.42734544,3.691869182,-0.441956838,1.544068044,-0.89279003,-1.259637311,-1.065501549,-0.882728704,-0.896196279,-0.995678626,-1.468521083,-0.53443871,-0.313274374,2.399817406,2.027971513,2.39115409,2.350277609,1.13252653,1.601113744,-0.517483713,0.301029996,-0.142667504,0.602059991,-0.193820026,0.602059991,6.46411754,4.362953459,4.362953459,0,0,-1.236572006,-0.118615343,-1.251811973,-2.15490196,-1.552841969,-3,-3,-1.537602002,-0.931814138,-0.679853714,-0.735564275,-0.887448169,1.913789703,-0.478861916,-0.728158393,2.561101384,-0.588380294,-0.469800302,2.838219222,2.859738566,-0.16,5.65,3.2,5.33,3.07,3.13,4.74,0.03,0.36,0.27,1.1,1.08
CY2017,Medicare FFS,KY,Kentucky,0.909286706,0.635389804,0.812735568,0.447558591,0.163913056,0.218643107,0.102307462,0.03579295,0.170005951,0.077025533,0.030209426,0.175503727,0.160370675,0.213789781,0.233995522,0.110522289,0.526596197,0.449769037,0.214951682,0.025476804,0.183948763,0.019865673,0.026156942,0.246,0.096466121,0.022076119,0.480800295,0.083061751,0.0178536,0.443846176,3978.558241,0.445614035,113,0.183,0.079,0.161,0.139,0.149,0.064,0.043,0.345900002,0.593860016,281.9380631,93.88894615,251.2218672,232.0779247,12.95097885,27.09986674,0.66375,4,0.08,1,0.84,5,4468402,35287,35287,1,1,0.08,0.848,0.079,0.002,0.014,0.001,0.001,0.02,0.036,0.131,0.20959385,0.267658987,92.19379185,0.338,0.173,222,0.416,0.371,997,600,-0.041299158,-0.196959759,-0.090050734,-0.349150102,-0.785386453,-0.660264209,-0.990092691,-1.446202506,-0.769535876,-1.113365288,-1.519857527,-0.755713656,-0.794875043,-0.670013058,-0.630792454,-0.956550129,-0.278522282,-0.347010446,-0.667659152,-1.593855054,-0.735303128,-1.701896718,-1.582413031,-0.609064893,-1.015625185,-1.65607728,-0.318035275,-1.080598918,-1.748274188,-0.352767517,3.59972572,-0.351041139,2.053078443,-0.73754891,-1.102372909,-0.793174124,-0.8569852,-0.826813732,-1.193820026,-1.366531544,-0.461049435,-0.226315914,2.450153712,1.972614464,2.400057439,2.365633832,1.112302594,1.432967155,-0.177995466,0.602059991,-1.096910013,0,-0.075720714,0.698970004,6.650152238,4.547614737,4.547614737,0,0,-1.096910013,-0.071604148,-1.102372909,-2.698970004,-1.853871964,-3,-3,-1.698970004,-1.443697499,-0.882728704,-0.678621465,-0.572418169,1.964701677,-0.4710833,-0.761953897,2.346352974,-0.380906669,-0.43062609,2.998695158,2.77815125,-0.09,5.84,3.18,5.82,3.58,3.36,4.6,0.21,1.06,1.27,1.1,0.89
CY2017,Medicare FFS,LA,Louisiana,0.918948842,0.642287277,0.83245954,0.453157055,0.169298903,0.206752443,0.094828562,0.033342153,0.129278062,0.079064769,0.029209678,0.187274089,0.120485851,0.224266502,0.237454818,0.111074929,0.557165652,0.45380833,0.162590771,0.027516363,0.146113517,0.019766192,0.021817708,0.231,0.080432447,0.03096812,0.409456511,0.070826142,0.02566023,0.380377088,5183.823081,0.54676259,107,0.196,0.088,0.16,0.159,0.165,0.096,0.049,0.44276001,0.613499985,264.4173501,82.14928784,196.5064144,317.9612738,12.60866125,13.57360981,0.9175,5,0.24,2,0.42,3,4659978,30709,30709,1,1,0.322,0.588,0.32,0.005,0.017,0,0.002,0.017,0.05,0.393,0.186144797,0.314860144,63.06474955,0.354,0.196,540,0.268,0.383,1373,540,-0.036708665,-0.192270681,-0.079636865,-0.343751254,-0.771345856,-0.684549351,-1.023060834,-1.477006355,-0.888475167,-1.102016994,-1.534473231,-0.727522307,-0.919063951,-0.649235591,-0.624419014,-0.954383956,-0.254015665,-0.343127537,-0.78890411,-1.56040897,-0.835309606,-1.70407699,-1.661190875,-0.63638802,-1.094568719,-1.509085157,-0.387792219,-1.149806414,-1.590739457,-0.419785651,3.714650171,-0.262201208,2.029383778,-0.707743929,-1.055517328,-0.795880017,-0.798602876,-0.782516056,-1.017728767,-1.30980392,-0.353831611,-0.212185444,2.422289949,1.914603803,2.293376731,2.502374228,1.100668977,1.132695361,-0.037393927,0.698970004,-0.619788758,0.301029996,-0.37675071,0.477121255,6.668383866,4.487265674,4.487265674,0,0,-0.492144128,-0.230622674,-0.494850022,-2.301029996,-1.769551079,,-2.698970004,-1.769551079,-1.301029996,-0.40560745,-0.730149099,-0.501882311,1.799786675,-0.450996738,-0.707743929,2.73239376,-0.571865206,-0.416801226,3.137670537,2.73239376,-0.08,5.9,3.24,5.29,3.45,3.29,4.73,0.29,1.45,0.74,1.4,1.34
CY2017,Medicare FFS,ME,Maine,0.89908983,0.532647408,0.826276217,0.474950534,0.198496241,0.270352255,0.127555028,0.047732127,0.13510091,0.075029679,0.0257222,0.141986545,0.114998021,0.153225168,0.177206173,0.084922833,0.398654531,0.351009102,0.180213692,0.034269885,0.190502572,0.023506134,0.021052632,0.173,0.126394935,0.028571429,0.459833795,0.099168975,0.019628017,0.405302731,2617.028677,0.247311828,43,0.129,0.05,0.153,0.15,0.129,0.102,0.034,0.32355999,0.457639999,207.0430731,138.6301477,324.1720157,505.1279622,24.05729244,42.55133601,0.39625,2,0.02,1,0.98,5,1338404,12635,12635,1,1,0.013,0.934,0.013,0.006,0.011,0,0.001,0.02,0.016,0.046,0.254638171,0.191202098,158.3270559,0.299,0.202,125,0.613,0.36,320,593,-0.046196915,-0.273560182,-0.082874748,-0.32335162,-0.702247713,-0.568070004,-0.894302416,-1.321189208,-0.869341726,-1.124766912,-1.589691889,-0.847752808,-0.939309633,-0.814669894,-0.751521153,-1.070975526,-0.399403295,-0.454681622,-0.744212216,-1.465087353,-0.720099156,-1.628818792,-1.676693601,-0.761953897,-0.898270329,-1.544068044,-0.337399114,-1.003624176,-1.707123565,-0.39222047,3.417808482,-0.606755112,1.633468456,-0.88941029,-1.301029996,-0.815308569,-0.823908741,-0.88941029,-0.991399828,-1.468521083,-0.490045187,-0.339476024,2.316060705,2.141857686,2.510775521,2.70340141,1.381246748,1.6289132,-0.402030725,0.301029996,-1.698970004,0,-0.008773924,0.698970004,6.126587226,4.101575246,4.101575246,0,0,-1.886056648,-0.029653124,-1.886056648,-2.22184875,-1.958607315,,-3,-1.698970004,-1.795880017,-1.337242168,-0.594076494,-0.718507347,2.199555136,-0.524328812,-0.694648631,2.096910013,-0.212539525,-0.443697499,2.505149978,2.773054693,-0.06,5.92,3.18,5.84,3.55,3.07,4.73,0.08,1.07,4.17,0.8,1.39
CY2017,Medicare FFS,MD,Maryland,0.948328398,0.612527359,0.895433672,0.527831424,0.194133299,0.207695428,0.096208088,0.035078584,0.113900691,0.088815931,0.026672675,0.167589374,0.092206343,0.180786232,0.221406807,0.085768851,0.515428522,0.413673233,0.12924338,0.02420497,0.139457534,0.014977898,0.01888331,0.138,0.083322604,0.023132054,0.363117463,0.075297198,0.018239561,0.343332904,3290.331318,0.318584071,622,0.097,0.047,0.109,0.165,0.107,0.07,0.039,0.342220001,0.459259987,176.7154836,116.2426312,254.4829713,265.6736177,26.18377777,39.20895639,0.40375,3,0.96,5,0.56,3,6042718,46602,46602,1,1,0.297,0.514,0.293,0.002,0.062,0,0.003,0.028,0.098,0.455,0.17252241,0.219300313,109.421507,0.31,0.166,459,0.128,0.334,655,484,-0.023041244,-0.212874508,-0.047966578,-0.277504758,-0.711899965,-0.682573064,-1.016788418,-1.454957944,-0.943473641,-1.051509127,-1.573933427,-0.775753521,-1.035239202,-0.742834647,-0.654809031,-1.066670408,-0.287831553,-0.38334258,-0.888591693,-1.616095451,-0.855558019,-1.824549131,-1.723921877,-0.860120914,-1.079237166,-1.635785795,-0.439952865,-1.123221185,-1.73898563,-0.464284573,3.517239631,-0.496775942,2.793790385,-1.013228266,-1.327902142,-0.962573502,-0.782516056,-0.970616222,-1.15490196,-1.408935393,-0.465694612,-0.337941391,2.247274604,2.065365432,2.405658727,2.42434843,1.418032306,1.593385283,-0.393887465,0.477121255,-0.017728767,0.698970004,-0.251811973,0.477121255,6.781232327,4.668404556,4.668404556,0,0,-0.527243551,-0.289036881,-0.53313238,-2.698970004,-1.207608311,,-2.522878745,-1.552841969,-1.008773924,-0.341988603,-0.763154484,-0.658960749,2.039102692,-0.508638306,-0.779891912,2.661812686,-0.89279003,-0.476253533,2.8162413,2.684845362,-0.09,5.71,2.7,3.67,2.8,2.66,4.82,2.22,1.37,2.04,1.2,2.19
CY2017,Medicare FFS,MA,Massachusetts,0.922860968,0.58946566,0.856691332,0.496300152,0.195627115,0.221354067,0.106763308,0.042307296,0.126241029,0.093574536,0.032331834,0.160859703,0.0958056,0.162049604,0.182463838,0.083311642,0.470419812,0.382646042,0.180493065,0.036998475,0.176086714,0.022812628,0.020600156,0.137,0.133380434,0.034562897,0.431134496,0.112278288,0.026586844,0.391458744,4191.565428,0.376657825,884,0.111,0.052,0.123,0.177,0.09,0.033,0.033,0.310900002,,193.9369766,182.1684914,364.3811699,651.1551453,42.81725457,78.7855159,0.31125,2,0.26,2,1,5,6902149,53786,53786,1,1,0.074,0.722,0.068,0.001,0.064,0,0.008,0.021,0.116,0.249,0.195544207,0.227909751,272.0596867,0.247,0.213,384,0.08,0.336,421,669,-0.034863722,-0.22954149,-0.067175627,-0.304255592,-0.70857095,-0.654912494,-0.971577978,-1.373584726,-0.898799474,-1.028842318,-1.49036966,-0.793552737,-1.018609105,-0.790352026,-0.738823194,-1.079294306,-0.327514396,-0.417202775,-0.74353948,-1.431816176,-0.754273411,-1.641824681,-1.686129491,-0.863279433,-0.874907874,-1.461389858,-0.365387227,-0.949704218,-1.57533321,-0.407314002,3.62237625,-0.424053006,2.946452265,-0.954677021,-1.283996656,-0.910094889,-0.752026734,-1.045757491,-1.48148606,-1.48148606,-0.507379275,,2.287660621,2.260473262,2.561555926,2.813684477,1.631618817,1.896446383,-0.50689064,0.301029996,-0.585026652,0.301029996,0,0.698970004,6.83898433,4.730669248,4.730669248,0,0,-1.13076828,-0.141462802,-1.167491087,-3,-1.193820026,,-2.096910013,-1.677780705,-0.935542011,-0.603800653,-0.708755045,-0.642237094,2.434664194,-0.607303047,-0.671620397,2.584331224,-1.096910013,-0.473660723,2.624282096,2.825426118,-0.07,5.89,2.7,4.22,2.54,2.77,4.73,2.73,2.62,2.93,1.2,2.34
CY2017,Medicare FFS,MI,Michigan,0.917963145,0.611852294,0.840231306,0.465822713,0.187644744,0.229849034,0.10816955,0.040182825,0.150860293,0.082903542,0.029865166,0.17664777,0.13332765,0.206129321,0.217126295,0.110765384,0.499452993,0.428768311,0.169231206,0.031300172,0.165011437,0.022420187,0.018896609,0.193,0.096159584,0.02737877,0.437861415,0.083358197,0.021596124,0.404842078,2925.345012,0.314479638,176,0.156,0.07,0.149,0.153,0.137,0.061,0.041,0.343250008,0.458979988,209.7512203,133.3727198,257.2648739,316.5360411,16.20058419,52.57129869,0.6475,4,0.2,1,0.8,4,9995915,70383,70383,1,1,0.138,0.752,0.137,0.005,0.03,0,0.001,0.025,0.05,0.222,0.207657537,0.230880087,86.39304068,0.32,0.196,443,0.254,0.352,664,429,-0.037174755,-0.213353407,-0.075601141,-0.33177934,-0.726663596,-0.638557317,-0.965894975,-1.395959532,-0.821425053,-1.081426914,-1.524835067,-0.752891841,-0.875079776,-0.685860227,-0.663287578,-0.955595943,-0.30150538,-0.36777732,-0.771519551,-1.504453276,-0.782485954,-1.649360769,-1.723616123,-0.714442691,-1.017007424,-1.56258606,-0.358663324,-1.079051688,-1.665624186,-0.392714355,3.466177094,-0.502407469,2.245512668,-0.806875402,-1.15490196,-0.826813732,-0.815308569,-0.863279433,-1.214670165,-1.387216143,-0.464389444,-0.33820625,2.321704496,2.125067008,2.410380493,2.500423166,1.209530675,1.720748706,-0.188760227,0.602059991,-0.698970004,0,-0.096910013,0.602059991,6.999822554,4.847467774,4.847467774,0,0,-0.860120914,-0.123782159,-0.863279433,-2.301029996,-1.522878745,,-3,-1.602059991,-1.301029996,-0.653647026,-0.682652302,-0.636613523,1.93647876,-0.494850022,-0.707743929,2.646403726,-0.595166283,-0.453457337,2.822168079,2.632457292,-0.03,5.66,3,4.79,3.22,3.31,4.69,0.35,1.28,2.79,1.3,0.83
